Tweet		Sarcasm
Hump Day Inspiration: Most people never run far enough on their first wind to find out they've got a second. -William James		0
See her picture in my phone is telling me I'm not good anymore		0
literally cannot wait until Travis Barker's memoir comes out		0
Mackems can only get Europe if they win! If not it goes to 6th place, haway newcastle should be going for this Europe spot like.		0
I thought this clusterfuck was over.		0
this medicine makes me tired af		0
Need to find another job		0
"-She's okay? -Yes, she said she's just tired." Naive people, naive people everywhere.		0
Ok twitter I'll be back later time for some writing, rappin, and 2k playing		0
Your mine your mine. Fuck what you heard your mine mine 		0
I wanna go live with my granny again . uhhh		0
I'm listening to Josh Turner (no homo)		0
A 9" helium balloon can lift .03 lbs. 300 helium balloons and a pound of butter later, you have your own butterfly.		0
Who's the most famous person you've ever been blocked by?		0
I'm going to stop having such high expectations for niggas y'all never change , forever on the bullshit 👌		0
my 74 year old grandma just insisted on shoveling my driveway. ummm no.		0
I'm thinking I need to take it easy at the gym today 😁😒		0
Thank you Lord for safe travels! Back home in beautiful Mississippi! No place like home.		0
Third week of winter term, classes start emptying to the people who care		0
If like to thank the campus book store for taking half my pay cheque on one book...		0
"me: *laughs* parents: what's so funny what's going on who are u talking to can i see what's the joke what are you trying to hide from us”		0
Do it heavy or don't do it		0
I'm running out of damn winter clothes. Warm weather come back!!		0
Smoke a blunt every day		0
Show some respect for a good bitch and dog these hoes!		0
Think i got time for you haters.		0
My English teacher wants me to read more biographys, so can anyone point me in the direction of the Janoskians Biography?		0
Someone go to the mall with me ! 😭😭😭		0
Instead all I.wanted to do was fck &amp;smoke		0
chasing the nipper into the grumpies garden before they got the ball and killed it hahaha		0
Wore two pairs of gloves while shoveling out my sister's car and I still can't feel my hands.		0
Fake Ass People &lt;&lt; 😫😷		0
I'm so mad mr. Black really deleted my final essay on purpose just cuz it was late		0
If I'm single on valentines day alexis is to then tf.		0
Unlike your manufactured Benghazi crap, the scandals this week ARE REAL! Jail time for all.		0
I'll d say shad		0
S4/5/6 prelims begin on Monday. Keep studying hard. It's worth it		0
This Zaxby's So Gooooood		0
This cold/cough is going to kill me. Bring me donuts, I'll make coffee. We can smoke.		0
Maybe that's what real love is, not hating someone when you have ever		0
To whoever invented this game		0
I skipped class to write a paper and all I've done is eat and listen to Chris Brown		0
Elena said I was in her top 19 😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍		0
Yall hoe niggaz be gassing dese hoe's huh? Lml. Plzzz stop cuz dey really think dey something now lmao		0
Is it bad I considered having a glass of wine for breakfast?		0
That's one thing about fashion that you really shouldn't be-you can't be melancholy in fashion because people don't respond to it.		0
I shot for the sky, I'm stuck on the grown. So why do I try ? I know I'm gonna fall down. I thought I could fly, So why did I drown?		0
I'm gonna make you feel that love, and get all weak in your knees ❤️		0
Oh my lawd 😍		0
Sometimes the only person you can trust is yourself.		0
MOB so it's money on my mind tell em girls to skate cause I be on my grind.		0
The worst feeling ever is not knowing whether you should wait or give up.		0
I Love My Lil 3rd Block Group Dey COO af !		0
Make what you say count! When you get the mic, don't waste people's time.		0
Now time to do packets for mid terms 😄🔫		0
we're bigger than we ever dreamed..		0
Trying so hard not to fall asleep		0
i just really cant wait to auction off my hair..		0
Makes me sick to my stomach		0
There's only one ME, and that's ME		0
Fight For Frary THEM CUTIES.		0
I wish I had a photo with you.		0
I wanna go to the Bahamas		0
Back stab by my first love but fuck that bitch i ain't tripping doe hope yo baby daddy know you a messy hoe		0
There were these two people next to me that kept saying something every time she spoke		0
Avril lavigne kinda morning 👊		0
Gossip Girl all day with my favvvv💗💗		0
WhyISmile because of my best friends, they never fail to cheer me up whenever I get down, we laugh and have fun together~		0
So when there's a "threat" of there being snow the entire city shuts down however when we actually get snow, we still have to go to class???		0
This 5 Die Faster Than My 4 😩		0
Deja tu user de instagram Soy ashleybsack&lt;3 x7		0
Do the most embarrassing things when I'm nervous urrggg		0
Lrt: she look tf good 😻😻		0
my old facebook statuses were so embarrassing, i actually don't understand why no one told me to stop.		0
Whee, I just reached a hundred followers! Thanks		0
Practice moderation in moderation.		0
I hate it when class is almost over but you can't even hear the prof bc people are shuffling &amp; getting ready to go. You people are rude		0
It is obvious that Ackman is staying quiet on a lot of information that he has because he has provided it to the regulators. $HLF		0
"A true hero isn't measured by the size of his strength, but by the strength of his heart."		0
Most of these lasses are just average lasses who happen to own a football shirt		0
Moyes: 'Can we buy Mata off you' Mourinho: 'We won't sell him to title-rivals' Moyes: 'So that's a yes then'		0
it's only a matter of time before I totally bust it on the icy sidewalks in front of all of manhattan		0
You and your body Every single portion Send chills up and down your spine Juices flowing down your thigh		0
I can never understand why you ask me my heart is dying in your hands but my heart beats It goes bump buuuuump		0
Crabs always look like they're walking themselves out of an awkward situation.		0
want to do something different with my hair so bad, its literally the same everyday		0
Make each day count!!!!		0
"Carthage in slow motion. This time with an audience and video taped record"		0
Allowing myself to be lazy this am feels weird		0
I had the worst dream		0
I just want to go home and relax but noope! I gotta work at 4:30 :/		0
What if id want to 👀		0
But Then I Got High		0
I just wanna know who the kid was that didn't wanna go to class that bad they thought they heard a shooting		0
Riding with them niqqaz to the 🔚 💯 "My Brother's Keeper"✔️💯		0
How I met your mother		0
thank god for jazmyn selling candy		0
Sometimes, you have to be apart from people you love, that doesn't mean you love them any less; instead it makes you love them even more.		0
Lying don't make the situation any better .		0
Dreaming my dream and drifting within		0
"This isn't road rage, this is just called getting where you have to go." - as she's road raging us through bev hills. 🚘😡👊		0
I don't see how people drop out of school when they done made it this far.		0
Spending money I shouldn't be spending 😁		0
This dude is taking to long is taking way too long I'm going to get my jersey		0
I was hoping you would have noticed how much I liked you by now.		0
She can walk that walk that walk !		0
only 2 weeks to go		0
So my professor is old.. 😑		0
We all know you shouldn't email 11mb files, right?		0
Lol this guy 😂		0
Mommas don't let your baby grow up to be cowboys		0
Chick-fil-a cheese sauce. That is all.		0
You love me like X0...		0
all I do is sleep		0
Fair play Collymore for standing up to it! If you don't agree with his opinion offer a counter argument or opinion don't resort to abuse		0
Every time the song" I can't Stop" comes on I think of The Great Gatsby and his crazy parties&lt;3		0
What i hate about twitter is that every funny acount i follow advertises other acounts in every other tweet! Soo anoying!!		0
El Charro chips and dip. THATS ALL I WANT! 😩		0
It's rare for someone to have my attention		0
Have so much work to do😁		0
Just walked a mile in -10 degrees never been so cold		0
Did her campaign managers &amp; the national Dems pushing her NOT know about Wendy Davis' resume fudge?		0
flashing lights, flashing lights✨		0
Ali's friend's husband hunts boars in NC. So psyched to join him. (Mostly) Free bacon and pork? OMG, so there!		0
Mum thinks cos I'm going Belfast I'm gunna get blown up 😴 😂		0
If you are debating on what you want for a tattoo then you shouldn't get one		0
'I'm just playing video games with Ryan'		0
i dont understand this show at all		0
Find someone you can be yourself around. You can say whatever you want, laugh, smile, scream, hug, kiss, fight and make up in the end.		0
Can't wait for girly flicks trip tonight		0
Why do girls fake orgasms? The guy can feel when you climax sooooooo you're only fooling yourself lol		0
why bother coming to school Wednesdays ? All this waste of time lol		0
or bitch about the price. like mothafucker how many costumes stores do u see open rn?! go online and buy something cheaper that won't fit		0
KY produces 95% of the world's supply of bourbon...how about that? Plz Retweet!		0
If you leave my life, stay out of it for good.		0
you only ever spoke to me when you wanted to complain about someone you liked l0l		0
Saw the hoe and slaughtered the hoe so ask that lil bitch nah!		0
An am no babysitting, am busy, got a date at the Nicoll residence tae get ma hair dyed by Chloe 💇 😄		0
Emmanuel Adebayor has scored 88 Premier League goals, more than the dutch &amp;amp; Arsenal legend Dennis Bergkamp (87).		0
my body is telling me yes, baby		0
So excited that the new Kardashian Kollection Lipsy comes out on the 12th of Feb, because I go to London on the 17th so I can see it!!		0
my shoes making like zero progress. LOL. DHL shipping though.		0
I'll go to my 3:30.		0
Give yourself a chance to be happy. It might be easier than you think.		0
Where she at when I need her! 🚶		0
I'm still trying to figure out where all of my sweatshirts went		0
This chicken &amp; waffles boutta GO👌😋		0
Up early planning my Vegas and LA trip		0
I'm so good at flappy bird that I got zero on my first seven tries.		0
5-7 more weeks to go 👍		0
I hate those "What if" moment's.		0
I was actually optimistic about this transfer window. Then we signed relegation roger.		0
"You look like the Fourth of July! Makes me wanna have a hot dog real bad." -Legally Blonde 2😂		0
I've always wanted to be part of a musical!🎶		0
The worst feeling is pretending you don't care about something, when really it's all you seem to think about.		0
Mr. Winslow: Stansbery? Dalton: where's your berry Stan? Me: lolz Rt if u laphed lyke meh		0
The likeliness between my mum and Monica and is uncanny. They are basically the same person.		0
Jans ordering an indian for my good parents evening yesssss		0
sex ain't better than love .		0
It aint about who did it first it's bout who did it right, niggas lookin like Preach		0
how much I'm lucky to have a pretty face 😳💅..		0
I'm on a mission that seems to be impossible, but with God in my corner, I can do all things no matter how difficult.		0
I have the same psych teacher again 😳		0
So I'm in dis class sociology of aging and I'm just like 😶		0
if u remember when justin said the confident video was coming soon ur a true 90's kid		0
Now I feel like I have bionic ears		0
you are what you eat and I don't		0
Whoa, that was close... I almost gave a fuck.		0
When will all of these shootings stop??! Come on people! Educate yourselves&amp;stop preying on others. If u r that unhappy get help!		0
Can't keep your eyes off my booty		0
Time for a 2k break....ain't played in a few days		0
You can never lose if you don't play the game		0
I hate when I miss someone and can't do anything about it.		0
She just wanna run around the city and make memories		0
Give her attention, or she'll get it somewhere else.		0
Smh can't neva have a good day a b wanna ruin it		0
It's my broken heart		0
Wish it was summer ☀ 🌴		0
I'm done being sick I think I need to leave my house soon		0
The 8th seed suns in the west would be the 3rd seed if they were in the east if the season ended today 😳		0
I hold it do Wn for her		0
Spilt egg then ketchup then coffee on my jeans today.		0
I’m thinking about things…which means I’m thinking about you.		0
Hugs from behind. &gt;&gt;&gt;		0
I miss seeing your name showing up on my phone..		0
20% off in the RAM store woop woop		0
She's a mystery, she keeps them off their feet, yet they keep going back for more She's just the girl they're looking for		0
Google the following phrase "LIBOR plus 1". Celtic's interest rate is far from unusual for low-risk companies with a long history.		0
you and me back seat on a backroad, wasting no time fogging up the windows 👌🎶		0
On the train heading home🚇🚉🚊❄️❄️❄️❄️❄️❄️❄️❄️❄️❄️❄️		0
My passport photo is a legit mug shot		0
When I text/call you it's because I miss you, when I don't...it's because I'm waiting for you to miss me.		0
Ride by Somo is my jam right now just saying 💁🎶		0
Sitting on Bognor beach taking it all in just brings it all back and how times have changed :(		0
It feel good to see another year ... Thank you lord!		0
My left ass cheek hurts		0
I'm ready to go		0
Hopefully getting a 2nd job soon.		0
Commitment is dead, unless Kelly Rowland be like I'm yours ...		0
Got a pair of sport bras exactly like my Nike one that was $40 &amp; these were only $12 &amp; just as good. I'm never going anywhere else.		0
I am so fucking cold		0
In You, my hope secure. 💕☝️		0
Slipping and almost falling on my ass is starting to become a daily thing.		0
i can be your new favourite waste of time		0
Gas prices would go back up when I need to get some.		0
us healthcare system. worst class ever. so boring		0
House music just gives me that different vibe that no other genre can bring to the table 💃		0
Save us a page in the history books		0
Someone come over 😩		0
itunes keeps freezing when im syncing my phone. i am not appy!		0
Charity is that with which no man is lost, and without which no man is saved. - St Robert Bellarmine		0
Excited for 7th hour because yesterday this kid asked me if I wanted his gecko		0
I just realized the wanting of wind on my face is in fact called freedom. fs		0
I need to learn how to manage my time. Jesus Christ		0
Don't think about it too much too much too much... Theres no need for us to rush it thru..		0
He's my sun he makes me shine like diamonds.		0
What a beautiful day to pop a tire.		0
I seriously need to get outta bed..		0
Bitch Get Off Twitter		0
Today I finally grew some balls 💪😁		0
Question: If you've been highly recognized by your association with a particular Network/Industry, moved away and are looking to make a Bi…		0
Watching The Butler got my blood boiling!!!		0
Hooked me up phat		0
She's got dip dye back and it looks so goooooood		0
hate this class already. its my first day in here too.		0
I just wanna be in bed with my boyfriend and dog		0
Getting everybody in the kitchen to start hitting the gym. Mr An is gonna have a kitchen full of swol ass chefs		0
think I'm gunna buy the naked basics soon, those are the only two I like out of them		0
It's safe to say that when I have kids, they will definitely be getting homeschooled		0
Finally done!!!		0
Soup &amp; comfy clothes are essentials after the gym		0
A Day Closer to My Dream		0
Bout hit this cum.up		0
Not looking forward to my Monday schedule though..		0
Let yo tongue walk on dis *pu** ,, u fil n da blank ..... :-)		0
Right, no hanging about, time to get stuck in on the treadmill,		0
I like lobster a lot. But sure don't eat it very often.		0
One more class then work from 3-11/:		0
Greg Oden is 26 today - only 26.		0
crap on a spatula		0
I've never been so cold in my entire life		0
Gotta get me some new sneekers :P		0
”k bye.” That's how you know you pissed off a girl.		0
But in my eyes I'm the blood your the water😒		0
iCant Leave Drank Alone 🍼🍇 .		0
DIRECTV has the best.Are you ready for the DIRECTV customer experience?+ TwitterFriends save even more.You deserve it! Tweet me for promo's		0
Ok, now I need the ocean, a holiday, wine and cheesecake		0
Um how about no.		0
Whooooaaa dafuq happened at the tennis?? Ought to be an exciting last few matches (that I won't be able to watch -_-)		0
Love is a kind of war Ovide		0
Breathe. Let go. And remind yourself that this very moment is the only one you know you have for sure.		0
Don't be surprised when I walk away, I won't deal with your bullshit forever.		0
Blaze it 420 f-faggot		0
What's going on with my fellow Hispanics.. 12 year olds no longer need a stroller 😔		0
Im over these fucking mosquito bites!!!!		0
I would destroy on Family Feud.		0
God gives his toughest battles to his toughest soldiers.		0
Did you know that NYC is the nation's largest regulated housing market with app. 60% of units covered by government-assistance programs.		0
U.S. History is actually coo, I kinda look forward to that class		0
Everyone's in class and I'm SOO BORED		0
Zinhle's built like a pie		0
It's To Damn Cold		0
Its probably weird that I've begun to enjoy days of coding.		0
Just because you've loved and lost once or maybe a couple of times doesn't mean you won't love again.		0
O now we are going to sing		0
Lakers G Kobe Bryant (knee) to be re-evaluated early next week; has been out since Dec. 17		0
If I should die before I wake, it's because your love took my breath away.		0
I need a date with foam roller ASAP cause I'm walking like I have a stick up my ass today.		0
R&amp;B Songs Don't Even Have Bridges Anymore That Takes The Song To Another Level. Shows You The Lack Of Real Musicians In The Game		0
Everything happens for a reason, but lets face it no matter how many times you tell yourself that.		0
Love how guys all of a sudden think matas shit		0
Today has been bob!!		0
How's this professor 10 minutes late on the 1st day?!		0
Mari is so sad that the guys don't flirt with her. "It's like they know I'm married!!!!"		0
You was a good boy... Straight a's, basketball team.. I was in the Projects stressing these dope phenes		0
You've been hit by, you've been struck by, a Shrews criminal.		0
Why Do People Follow You Then Unfollow You?		0
Follow not to get followed be true		0
I can't associate myself with Debbie downers or people who have no drop of ambition in their blood .		0
We all have that one person that we'll always have feelings for, no matter what. Just one look, &amp; it takes you right back to those memories.		0
Plutonomy exists when the wealthy own and consume so much that they render everyone else irrelevant both politically and economically.		0
IM SO JEALOUS OF HIM		0
Yh and she flies down the road		0
are you an droid? haha..		0
Got dirt on you nigga and you thought you were low key 😅😅		0
Pissed that I cracked my phone again 😒😠		0
I'm hungry someone bring me food please I'm dying ._.		0
That Cute Lightskin Boy Stay In My Face When We In The Hallway Lbvs, Ima Say Some To Him If I See Him Friday. Cus Shorty Be Starring Lols..		0
I wanna fish saltwater today ughh		0
I don't think anyone understands how upset I am that I won't be at High Features's show tonight 😔 Why am I not 21 yet?! 😩😭		0
Life after the formatting of my external :( 1TB of my shit, all gone. Fuck this.		0
I never get tired eating Panda Express.		0
I walk in the spot all the hoes stop n throw flowers to line a path for me to walk		0
The best people you'll ever meet are the ones who will never judge you and accept you for who you are.		0
Why do they make textbooks to put in binders. Textbooks should be bound. Like a book. Not like loose leaf paper.		0
if the Yankees stay healthy and CC has a comeback year, I have no doubt they will win the World Series after this awesome offseason		0
This was said last night "I actually want a thot" ~ me		0
i'm far too sensitive with my emotions, i need to get a grip		0
It's actually so cold out.... Lol. ❄️❄️❄️❄️		0
Really sad I missed the last day of Mrs. Dubetsky class...		0
Call me crazy I'm yours		0
If mata goes to UTD I'm gonna cry my face off		0
what if i ordered a pizza on my first day here is that allowed???		0
Yeah, how long must you wait for it? Yeah, how long must you pay for it? Yeah, how long must you wait for it? Oh for it		0
Yesterday I fell asleep at 6 pm woke up at 2 am went to bed at 5 am and just woke up at 2:30pm ....		0
Welcome to the mind of a maniac 🎧 ❤😘		0
is a big fan of London. Goes around on his own taking pictures. Just saying...		0
Never Explain To Ah Bitch!!!!!!		0
Maths seriously could not of went much worse today, I would not be surprised if I got below 10%		0
RT for 6 free follows (( Must be following )) I trade 10		0
I sit around all day just waiting for a txt from a special person		0
My iTube has stopped working. This is the end :/		0
I never wanted this.. I just hope you turn out better than me		0
I just got asked to do a pageant in New Orleans. Why? Lol		0
Last Minute private party! Heck yes! Temecula here we come!!!		0
Guns-I'm a fan: Is it true that the Revolutionary War was fought with slingshots?		0
Building a mousetrap car and watching Boy Meets World on my day off		0
I gotta get a 4.0 tho		0
I like nice people that do illegal things.		0
Starving but I don't want to go out in the cold for lunch.		0
When someone likes you .. they'll text you a lot, stay up every night with you, compliment you, and always have time for you.		0
These contractors can leave anytime now		0
Guys, girl-friends, and gossip girl		0
Look me I'm my face, I ain't got no worries!!!		0
Follow me people. Please and thank you Lol i just want alot of followers.		0
I'm still waiting on them strawberry pop tarts that I asked for yesterday.		0
Alright, time to eat.		0
"what's your natural haircolour?" "bleached blonde"		0
That made my day. I didn't know you could do that though lol		0
Gotta find a job, driving school to get my license, lotta looking		0
I haven't eaten since Monday night and I'm not even hungry 😐		0
rumo a : gym &lt;3 — a sentir-se ansiosa		0
I'm seriously sat in a room with two people talking about their dog's pissing issues and when I say pissing issues I mean weeing problems!		0
"FUCK IT" has gotten me through a LOT of situations.		0
It just clicked, Quentin Jammer is going the Super Bowl.		0
Pathetically crying my eyes out while eating easy Mac. -an autobiography		0
I just mad something to eat! Thats a first		0
Internet is full of scams job. Please be very careful!		0
Footloose is probably my favorite movie. 💕🙊😊🎬		0
Kinda glad I'm not on a college campus this semester with all these shootings and bomb threats.		0
Currently taking applications for prom dates.		0
Sometimes I just try on my winterball dress and cry at its beauty		0
My sister just hissed at me what is going on		0
But for now, a prelude to the sacred silence		0
And the National Assembly of Pakistan goes Solar ! A great news n achievement on moral grounds for energy conservation n budget cuts.		0
She talks way too much		0
When you can't change the past, focus on the future.		0
I don't bother flirting with disaster, I just make the first move.		0
Attempting to do d of e work with Katy and Emily... Emily's currently hugging my Joey Essex calendar and Katy's doing bum excercises..brilll		0
Some own the wheel buh they can't steer...		0
I am in need of a back massage badly!		0
sure. i'm good at stuff. just not at cleaning the coffeemaker.		0
Ok that was weird. Didn't hurt then. Does now. Told to take it easy.		0
Let me got off twitter &amp; get back to coloring 😂✌		0
Today's the day		0
I hate days like this. It looks nice out, all sunny n stuff, but blistering cold. What a tease		0
A nap after school is almost always a must.		0
Too many people are passing their driving test .... There aren't enough parking spaces .... Stop.		0
rewriting this whole review sheet with 98 questions😑		0
Having someone hospitalized for a laugh is never worth it.		0
Oxfam report states that the wealth of the 85 richest people in the world is equal to that of the 3.5 billion poorest people in the world!		0
why am I not over this yet		0
They pray for my downfall		0
Really enjoying my first day at interning... Lunch with my fellow coworker has been truly enlightening 😳😜👍		0
More than David moyes has fucked up united		0
Get to the gym find out training is cancelled lovely walk to town tho not shorts weather		0
Being stuck in a garage for 2 hours would be much more interesting if they weren't all 409 years old.		0
Sweat like you mean it, and play like you need a cup of orange juice		0
It's my 4th day in this classes and it's stupid. Fucking hate it and the professor		0
Jane practically gave me a week worth of sugar on this pancake.		0
slowly learning to play mb20 songs on ukulele very badly? Yes		0
What's the point if spying that shit so lame you end up taking every little thing to heart and over exaggerating little things just CHILL!!!		0
I want a person who comes into my life by accident, and stays on purpose.		0
Everyone has a story. Everyone has gone through something that has changed them.		0
Off to see Bells Are Ringing ! Hashtag me happy.		0
This is a strange week		0
Oh the adventures of the CAT bus...		0
I need a shot.		0
I want you. All of you. Your flaws. Your mistakes. Your imperfections. I want you, and only you.		0
don't ever spend the full day getting ready!		0
I found out that the DJ club doesnt accept unexperienced DJs SO THATS AWESOME		0
Next duty station is Charleston..		0
if anyone's in reading tomorrow holla as I shall be there 👯		0
Oh my.... Not more childish indirects		0
2 more Conference footballers trying out the Herbalife24 range		0
Hahaa.duuuuudeee...Libby is going to be so pissed .		0
Don't hit me up no more dumb bitch.		0
Broooooo I'm A Lucky Mofo 😝👏		0
AWWW Sean got his first college invite letter! 😳😭☺️		0
stop hating rohit,he s gr8 player.use hm wisely like should play only in india err against bangladesh		0
Don't trust no one anymore 😒 I Ride Alone		0
How to make pie....		0
One ride fuck it I can walk back		0
Wish I was in catered halls. Cooking is so much effort.		0
Zinhle has the guts to fight with her boyfriend? An actual person. A re she's too good for him? These shamrock pies hey.		0
Falcao will miss the world cup :'(		0
Fucking shitting dick rabbit chewed through my earphones 😭 🔪🐰		0
Stay positive and look at the possibilities, there are always still good possibilities out there, you just don't know it.		0
"2 days into term, 103 days to go" stfu myLC		0
why does everyone hate stan collymore so much?		0
Anybody need a coach ride to man city on Saturday? DM me for details!		0
worst day in ages		0
Your voice your words your smile are all my happiness 💙		0
Don’t expect someone to stay sweet forever because even the sweetest candy has an expiration date.		0
Can we not ?? -___-		0
I put my tears and money into that personal statement and you can't even be bothered to offer me an interview. Well fuck you snobs.		0
Have faith and be humble.		0
i want to be in a skins-type friend group minus the death and betrayal		0
I swear to god the irrelevancy of some of the girls and their "opinions" in this school has got me trippin 😂😂😂😂		0
Big game tonight! Time for all who can to show up!		0
Who's tryin to hit the peru y?		0
Daneri offering closing now in Schober case.		0
That run felt so good		0
I'll take 12 retweets and 1 favourite on tweeting Paul		0
i don't need you, you need me .		0
When the night has come and the land is dark, and the moon is the only light we'll see.		0
Listen to the voice in the back of your mind rather that ignoring it and regretting it later		0
I wonder how long it'll be before Obama uses the word bourgeois; he already sounds like Cristina Kirchner, might as well prove it.		0
There's something wrong with this setup..		0
Trey songz is so fuckinnnn sexyyy !!		0
Lol know how no one wants to bump into their ex looking their worse right? That shit dents your ego!		0
I hate the truth and I think that's my problem		0
"Lots and lots of yoga pants. That's all I want in life." - white girl walking behind me		0
The wanted are splitting up wHat		0
"Kild by a fall down ftairs at St. Thomas Apoftle" sounds like a song off Amnesiac.		0
the true terrorist against humanity is corporate greed - how much is in your bank account?		0
Most girls knowingly chase jerks, get hurt, and then complain about it.		0
College made me despise winter		0
50k with drugs on it, New chevy drop dubs on it.		0
Seriously oh my god		0
smh. how ya holding up?		0
Love crying in school 👌		0
Tomorrow World will be the graduation gift to myself		0
Werk Werk Werk. 4pm hurry up		0
The most difficult girls are worth it.		0
Does anybody have 3d design last block today? I was literally the oldest guy in my class last semester		0
and for the innocent		0
brb whilst I go shoot myself because Cameron maybe meeting you me at six.		0
dear university of ottawa communications department: i did not sign up for math, so if you can fuck right off with quan that would be great.		0
I want chic fil a fries and Polynesian sauce		0
Fuck you mad at me for? You ont' even know what I been through.		0
Caption b deep but ur really shallow		0
Adele - Someone Like You		0
People always suddenly miss you more once they see how much happier you are without them.		0
Life is too short to be unhappy.		0
This group chat right now I'm dying omfgggggg		0
Meant to be cooking dinner but contemplating midweek champagne instead of food.		0
Can't wait to Saturday, we okay therrel and she gone be cheering		0
Oh yeah. I forgot my dad isn't here so my mom is gonna take all her fucking anger out on me.		0
people believe rumors way to easily.		0
HES FUCKING DONE IT, LOW KEY!		0
I wanted to take a nap before polo but my eye is bleeding so I have to go to the doctor k.		0
I would hate to be on my sister's travel ball team. They're 8 and doing drills and conditioning that we did in high school. 😳		0
Good night pretties:) x Love ya all n thanks to new followers😍😍 it means so huge for me😚😘😜 xx		0
I need a shellac manicure because every time I do my nails it chips in .002 seconds 😒		0
I miss my bessfrend soooo muchhh !!		0
I'm still in love with you boy!!!!!!!!!!!! :3		0
Colbie Caillat never disappoints. She's my favorite to listen to at work!		0
why am I just realizing how great it is to be able to block people's numbers.		0
My school day consisted of 10 year old israeli boys teaching 5 year old boys and us how to pole dance and then they threw money at us ✌️		0
My favourite advert ever is the Compare the Market one with the baby meerkat. It's the cutest thing ever.		0
Ugh looking at debs dresses and I find a dress I like but I don't like the back or else the back is nice and the front in isn't		0
Hey, Nashville. Where's a good place to get a milkshake around town? I'm craving one. No I'm not pregnant and I'm not high. :)		0
That smile is what pulls me in		0
"Never Cut What Can Be Untied."		0
my heart beats only for you 👇		0
God, please protects and bless us! Amin!		0
Puffing the ecig in 2nd period right now.		0
Only know your lover when you let her go		0
Everyday I wake up that little bit happier 😊		0
I honestly can't stand you💁✋		0
It was hard for me to walk away. But even harder when you didn't even bother to try and stop me.		0
The truth always hurts 😕		0
Season 1&amp;2 of skins were by far the best, wish they brought those characters back and did another season		0
What ails unmarried women???Sijui bitterness nini nini...they need the D to shut up!		0
Can't wait to get a ep tonight		0
Paul McCartney, Bruce Springsteen, Elton John appear in documentary "Glad All Over: The Dave Clark Five and Beyond" April 18 on PBS.		0
He's playing skyrim instead of 2k		0
Last breath of the dying one and all hope is gone.		0
I don't want to go to work tonight 😫		0
LOL Ford calls the tax hike to cover the cost of ice storm "ridiculous". Maybe you should have called a state of emergency then you moron.		0
this broke my heart		0
I just want to tell the truth, before one of these haters load a couple shells and shoot!		0
I'll follow you deep sea baby🎧🎶		0
It's only w e d n e s d a y		0
Spending my afternoon listening to buzzing		0
Don't cross out words on my paper without explaining why, you fuckwit. You're supposed to be picking apart my analytical skills.		0
I felt strong but am I breaking now?		0
They closed the gym at mackintosh bc of the snow. Ok. 😒		0
Who needs Tanaka when you have Michael Wacha? Cards have a rotation worth under 30 mil, as opposed to 22 mil a year for Tanaka.		0
Promise me you’ll never forget all times we spent together and promise me no one will take my place in your heart.		0
And honestly if ezoo is moving upstate why the fuck would they cancel the last day then? That doesn't make any sense		0
Old ass weirdo lookin at me and shit while I'm sitting here waiting for this lab to open! 😩		0
I am that piece of your past you can never seem to shake out of your vision of the future.		0
Today is a celebration of life, my grandma celebrates 86 years of blessings and my bird has passed away to the heavens. HBD grams RIP birdie		0
I actually cannot aim when I'm tired...		0
Creativity is all around us its up to us to take advantage of it		0
if your soul is ugly, that pretty make up ain't gonna hide it		0
Is this dude seriously smoking an electronic cigarette in class right now? Wtf		0
Experience high quality HD with DIRECTV. Why settle for less? Contact us at 855-415-2110.		0
Life is like a camera lens. If you focus only on what's important, you will capture it perfectly.		0
Chick-fil-a sauce is heaven🙌🙏		0
Nothing like urinating into a small plastic cup to start your workday		0
Looking back.. what if... Why.... Happy....?		0
Class Einstein: Andrew Bronstein		0
We've waited so long and now is so close to us. I AM SO EXCITED AND HAPPY!		0
Today I had such a pleasant and comfortable morning 🌸		0
Me and the fam plotting on a vaca 🌊🌴🌴🐬✈️🚢😎🙌		0
Chemistry is my least favorite thing.		0
Pops calling during exams lol		0
I think I'm too nice. Someone help me😩		0
All about my riches my name should be Richard.		0
working for a health system does NOT make it easier to deal with getting appointments.		0
my new obsession with coffee is not okay. ☕️		0
London wait for me.		0
We've been having about 2 buying customers per hour the last couple of days...slow motion		0
Technically it wasn't in the church it was in the bathroom soo I'm not going goin to hell		0
maybe I'm too busy being yours to fall for somebody new		0
Love making peoples day...		0
I'm so tired 😣		0
Text her something sweet while she's sleeping, so in the morning she wakes up with a smile on her face.		0
I really hate when someone makes plans with me, then cancels them last minute. Like, I even showered for you.		0
I be tryna be relaxed and everyone's edgy		0
You're a nothin' ass nigga anyway! Lol.		0
At the famous matts bar in minn for the juicy Lucy burger :)		0
Take the first step even if it scares you. At the end of the day, regret is much scarier.		0
so miss duggan is covering hamil 😶 I'm scared		0
Plz. Talk to me..		0
I always pull my hair putting on my backpack taking off my backpack zipping my backpack ✌️		0
I just flushed my Chapstick down the toilet 😭😭😭😭		0
